source,family,model,stroke_mm,energy_per_cycle_nm,energy_per_hour_nm,eff_mass_min_kg,eff_mass_max_kg,max_force_n,thread,body_dia_mm,length_mm,weight_kg,damping_type,temp_min_c,temp_max_c,notes
ACE Main Catalog 2018 metric p.30-31,SC2 25-190 piston tube,SC75M-6,10,16,30000,7,78,,M12x1,12,78,0.047,self-compensating,0,66,SC-squared (piston tube) series; hardness code -6; return force 6-19 N; return time 0.3 s; side load 2 deg; impact velocity 0.1-5.7 m/s
ACE Main Catalog 2018 metric p.30-31,SC2 25-190 piston tube,SC75M-7,10,16,30000,75,800,,M12x1,12,78,0.047,self-compensating,0,66,SC-squared (piston tube) series; hardness code -7; return force 6-19 N; return time 0.3 s; side load 2 deg; impact velocity 0.1-5.7 m/s
ACE Main Catalog 2018 metric p.30-31,SC2 25-190 piston tube,SC190M-5,12,31,50000,2,16,,M14x1.5,14,77,0.059,self-compensating,0,66,SC-squared (piston tube) series; hardness code -5; return force 6-19 N; return time 0.4 s; side load 2 deg; impact velocity 0.1-5.7 m/s
ACE Main Catalog 2018 metric p.30-31,SC2 25-190 piston tube,SC190M-6,12,31,50000,13,140,,M14x1.5,14,77,0.059,self-compensating,0,66,SC-squared (piston tube) series; hardness code -6; return force 6-19 N; return time 0.4 s; side load 2 deg; impact velocity 0.1-5.7 m/s
ACE Main Catalog 2018 metric p.30-31,SC2 25-190 piston tube,SC190M-7,12,31,50000,136,1550,,M14x1.5,14,77,0.059,self-compensating,0,66,SC-squared (piston tube) series; hardness code -7; return force 6-19 N; return time 0.4 s; side load 2 deg; impact velocity 0.1-5.7 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC300-5,15,73,45000,11,45,,3/4-16 UNF / M20x1.5,20,79.5,0.150,self-compensating,0,66,SC-squared (piston tube) series; hardness code -5; return force 8-18 N; return time 0.2 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC300-6,15,73,45000,34,136,,3/4-16 UNF / M20x1.5,20,79.5,0.150,self-compensating,0,66,SC-squared (piston tube) series; hardness code -6; return force 8-18 N; return time 0.2 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC300-7,15,73,45000,91,181,,3/4-16 UNF / M20x1.5,20,79.5,0.150,self-compensating,0,66,SC-squared (piston tube) series; hardness code -7; return force 8-18 N; return time 0.2 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC300-8,15,73,45000,135,680,,3/4-16 UNF / M20x1.5,20,79.5,0.150,self-compensating,0,66,SC-squared (piston tube) series; hardness code -8; return force 8-18 N; return time 0.2 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC300-9,15,73,45000,320,1950,,3/4-16 UNF / M20x1.5,20,79.5,0.150,self-compensating,0,66,SC-squared (piston tube) series; hardness code -9; return force 8-18 N; return time 0.2 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC650-5,23,210,68000,23,113,,1-12 UNF / M25x1.5,25,106,0.310,self-compensating,0,66,SC-squared (piston tube) series; hardness code -5; return force 11-33 N; return time 0.3 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC650-6,23,210,68000,90,360,,1-12 UNF / M25x1.5,25,106,0.310,self-compensating,0,66,SC-squared (piston tube) series; hardness code -6; return force 11-33 N; return time 0.3 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC650-7,23,210,68000,320,1090,,1-12 UNF / M25x1.5,25,106,0.310,self-compensating,0,66,SC-squared (piston tube) series; hardness code -7; return force 11-33 N; return time 0.3 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC650-8,23,210,68000,770,2630,,1-12 UNF / M25x1.5,25,106,0.310,self-compensating,0,66,SC-squared (piston tube) series; hardness code -8; return force 11-33 N; return time 0.3 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.32-33,SC2 300-650 piston tube,SC650-9,23,210,68000,1800,6350,,1-12 UNF / M25x1.5,25,106,0.310,self-compensating,0,66,SC-squared (piston tube) series; hardness code -9; return force 11-33 N; return time 0.3 s; side load 5 deg; impact velocity 0.09-3.66 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC25M-5-HC,4,2.25,16000,1,5,,M10x1,10,72,0.030,self-compensating,0,66,HC = high cycle / short stroke; return force 9-14 N; return time 0.3 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC25M-6-HC,4,2.25,16000,4,44,,M10x1,10,72,0.030,self-compensating,0,66,HC = high cycle / short stroke; return force 9-14 N; return time 0.3 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC25M-7-HC,4,2.25,16000,42,500,,M10x1,10,72,0.030,self-compensating,0,66,HC = high cycle / short stroke; return force 9-14 N; return time 0.3 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC75M-5-HC,5,8.5,30000,1,8,,M12x1,12,78,0.045,self-compensating,0,66,HC = high cycle / short stroke; return force 8.5-15 N; return time 0.3 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC75M-6-HC,5,8.5,30000,7,124,,M12x1,12,78,0.045,self-compensating,0,66,HC = high cycle / short stroke; return force 8.5-15 N; return time 0.3 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC75M-7-HC,5,8.5,30000,75,800,,M12x1,12,78,0.045,self-compensating,0,66,HC = high cycle / short stroke; return force 8.5-15 N; return time 0.3 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC190M-5-HC,8,20,50000,2,16,,M14x1.5,14,77,0.059,self-compensating,0,66,HC = high cycle / short stroke; return force 12-25 N; return time 0.4 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC190M-6-HC,8,20,50000,13,140,,M14x1.5,14,77,0.059,self-compensating,0,66,HC = high cycle / short stroke; return force 12-25 N; return time 0.4 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC190M-7-HC,8,20,50000,136,1540,,M14x1.5,14,77,0.059,self-compensating,0,66,HC = high cycle / short stroke; return force 12-25 N; return time 0.4 s; side load 2 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC300-5-HC,8,73,45000,11,45,,3/4-16 UNF / M20x1.5,20,80,0.164,self-compensating,0,66,HC = high cycle / short stroke; return force 12-17 N; return time 0.2 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC300-6-HC,8,73,45000,34,136,,3/4-16 UNF / M20x1.5,20,80,0.164,self-compensating,0,66,HC = high cycle / short stroke; return force 12-17 N; return time 0.2 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC300-7-HC,8,73,45000,91,181,,3/4-16 UNF / M20x1.5,20,80,0.164,self-compensating,0,66,HC = high cycle / short stroke; return force 12-17 N; return time 0.2 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC300-8-HC,8,73,45000,135,680,,3/4-16 UNF / M20x1.5,20,80,0.164,self-compensating,0,66,HC = high cycle / short stroke; return force 12-17 N; return time 0.2 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC300-9-HC,8,73,45000,318,885,,3/4-16 UNF / M20x1.5,20,80,0.164,self-compensating,0,66,HC = high cycle / short stroke; return force 12-17 N; return time 0.2 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC650-5-HC,15,136,68000,23,113,,1-12 UNF / M25x1.5,25,106,0.315,self-compensating,0,66,HC = high cycle / short stroke; return force 22-37 N; return time 0.3 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC650-6-HC,15,136,68000,91,363,,1-12 UNF / M25x1.5,25,106,0.315,self-compensating,0,66,HC = high cycle / short stroke; return force 22-37 N; return time 0.3 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC650-7-HC,15,136,68000,318,1090,,1-12 UNF / M25x1.5,25,106,0.315,self-compensating,0,66,HC = high cycle / short stroke; return force 22-37 N; return time 0.3 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC650-8-HC,15,136,68000,770,2630,,1-12 UNF / M25x1.5,25,106,0.315,self-compensating,0,66,HC = high cycle / short stroke; return force 22-37 N; return time 0.3 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.34-35,SC25-HC to SC650-HC high cycle,SC650-9-HC,15,136,68000,1800,6350,,1-12 UNF / M25x1.5,25,106,0.315,self-compensating,0,66,HC = high cycle / short stroke; return force 22-37 N; return time 0.3 s; side load 5 deg; impact velocity 0.03-4.5 m/s
ACE Main Catalog 2018 metric p.36-37,MA30-MA900 miniature adjustable,MA30M,8,3.5,5650,0.23,15,,M8x1,8,48.3,0.013,adjustable,0,66,return force 1.7-5.3 N; return time 0.3 s; side load 2 deg; impact velocity 0.15-4.5 m/s
ACE Main Catalog 2018 metric p.36-37,MA30-MA900 miniature adjustable,MA50M,7.2,5.5,13550,4.5,20,,M10x1,10,49.8,0.025,adjustable,0,66,return force 3-6 N; return time 0.3 s; side load 2 deg; impact velocity 0.15-4.5 m/s
ACE Main Catalog 2018 metric p.36-37,MA30-MA900 miniature adjustable,MA35,10.2,4,6000,6,57,,1/2-20 UNF / M12x1,12,65.7,0.043,adjustable,0,66,return force 5-11 N; return time 0.2 s; side load 2 deg; impact velocity 0.15-4.5 m/s
ACE Main Catalog 2018 metric p.36-37,MA30-MA900 miniature adjustable,MA150,12.7,22,35000,1,109,,9/16-18 UNF / M14x1.5,14,69.1,0.061,adjustable,0,66,return force 3-5 N; return time 0.4 s; side load 2 deg; impact velocity 0.15-4.5 m/s
ACE Main Catalog 2018 metric p.36-37,MA30-MA900 miniature adjustable,MA225,19,25,45000,2.30,226,,3/4-16 UNF / M20x1.5,20,88.6,0.173,adjustable,0,66,return force 5-10 N; return time 0.4 s; side load 2 deg; impact velocity 0.15-4.5 m/s
ACE Main Catalog 2018 metric p.36-37,MA30-MA900 miniature adjustable,MA600,25.4,68,68000,9,1360,,1-12 UNF / M25x1.5,25,106.1,0.352,adjustable,0,66,return force 10-30 N; return time 0.2 s; side load 2 deg; impact velocity 0.15-4.5 m/s
ACE Main Catalog 2018 metric p.36-37,MA30-MA900 miniature adjustable,MA900,40,100,90000,14,2040,,1-12 UNF / M25x1.5,25,137.8,0.414,adjustable,0,66,return force 10-35 N; return time 0.4 s; side load 1 deg; impact velocity 0.15-4.5 m/s
ACE Main Catalog 2018 metric p.38-39,3/8x1 adjustable,AS3/8X1,25.4,68,68000,4.54,567,,1-12 UNF,,,0.198,adjustable,-12,66,return force 27-49 N; return time 0.03 s; side load 5 deg; impact velocity 0.5-4.6 m/s; NA = non-threaded body
ACE Main Catalog 2018 metric p.38-39,3/8x1 adjustable,NA3/8x1,25.4,68,68000,4.54,577,,N/A,,,0.198,adjustable,-12,66,return force 30-49 N; return time 0.13 s; side load 5 deg; impact velocity 0.5-4.6 m/s; NA = non-threaded body
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3325-0,23.2,170,75000,3,11,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 124000 Nm/h; E4 with oil recirculation 169000 Nm/h; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 83 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3325-1,23.2,170,75000,9,40,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 124000 Nm/h; E4 with oil recirculation 169000 Nm/h; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 83 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3325-2,23.2,170,75000,30,120,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 124000 Nm/h; E4 with oil recirculation 169000 Nm/h; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 83 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3325-3,23.2,170,75000,100,420,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 124000 Nm/h; E4 with oil recirculation 169000 Nm/h; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 83 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3325-4,23.2,170,75000,350,1420,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 124000 Nm/h; E4 with oil recirculation 169000 Nm/h; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 83 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3350-0,48.6,330,85000,5,22,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 135000 Nm/h; E4 with oil recirculation 180000 Nm/h; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max (extended); threaded body L2 = 108 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3350-1,48.6,330,85000,18,70,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 135000 Nm/h; E4 with oil recirculation 180000 Nm/h; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max (extended); threaded body L2 = 108 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3350-2,48.6,330,85000,60,250,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 135000 Nm/h; E4 with oil recirculation 180000 Nm/h; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max (extended); threaded body L2 = 108 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3350-3,48.6,330,85000,210,840,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 135000 Nm/h; E4 with oil recirculation 180000 Nm/h; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max (extended); threaded body L2 = 108 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.56-57,MC33-MC64 MAGNUM,MC3350-4,48.6,330,85000,710,2830,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 135000 Nm/h; E4 with oil recirculation 180000 Nm/h; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max (extended); threaded body L2 = 108 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4525-0,23.1,370,107000,7,27,,1-3/4-12 UNF / M45x1.5,45,145,1.13,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 158000 Nm/h; E4 with oil recirculation 192000 Nm/h; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 95 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4525-1,23.1,370,107000,20,90,,1-3/4-12 UNF / M45x1.5,45,145,1.13,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 158000 Nm/h; E4 with oil recirculation 192000 Nm/h; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 95 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4525-2,23.1,370,107000,80,310,,1-3/4-12 UNF / M45x1.5,45,145,1.13,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 158000 Nm/h; E4 with oil recirculation 192000 Nm/h; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 95 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4525-3,23.1,370,107000,260,1050,,1-3/4-12 UNF / M45x1.5,45,145,1.13,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 158000 Nm/h; E4 with oil recirculation 192000 Nm/h; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 95 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4525-4,23.1,370,107000,890,3540,,1-3/4-12 UNF / M45x1.5,45,145,1.13,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 158000 Nm/h; E4 with oil recirculation 192000 Nm/h; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max (extended); threaded body L2 = 95 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4550-0,48.5,740,112000,13,54,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 192000 Nm/h; E4 with oil recirculation 248000 Nm/h; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max (extended); threaded body L2 = 120 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4550-1,48.5,740,112000,45,180,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 192000 Nm/h; E4 with oil recirculation 248000 Nm/h; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max (extended); threaded body L2 = 120 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4550-2,48.5,740,112000,150,620,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 192000 Nm/h; E4 with oil recirculation 248000 Nm/h; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max (extended); threaded body L2 = 120 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4550-3,48.5,740,112000,520,2090,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 192000 Nm/h; E4 with oil recirculation 248000 Nm/h; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max (extended); threaded body L2 = 120 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4550-4,48.5,740,112000,1800,7100,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 192000 Nm/h; E4 with oil recirculation 248000 Nm/h; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max (extended); threaded body L2 = 120 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4575-0,73.9,1130,146000,20,80,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 225000 Nm/h; E4 with oil recirculation 282000 Nm/h; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max (extended); threaded body L2 = 145 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4575-1,73.9,1130,146000,70,270,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 225000 Nm/h; E4 with oil recirculation 282000 Nm/h; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max (extended); threaded body L2 = 145 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4575-2,73.9,1130,146000,230,930,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 225000 Nm/h; E4 with oil recirculation 282000 Nm/h; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max (extended); threaded body L2 = 145 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4575-3,73.9,1130,146000,790,3140,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 225000 Nm/h; E4 with oil recirculation 282000 Nm/h; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max (extended); threaded body L2 = 145 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.58,MC33-MC64 MAGNUM,MC4575-4,73.9,1130,146000,2650,10600,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 225000 Nm/h; E4 with oil recirculation 282000 Nm/h; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max (extended); threaded body L2 = 145 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC6450-0,48.6,1870,146000,35,140,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 293000 Nm/h; E4 with oil recirculation 384000 Nm/h; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max (extended); threaded body L2 = 140 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC6450-1,48.6,1870,146000,140,540,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 293000 Nm/h; E4 with oil recirculation 384000 Nm/h; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max (extended); threaded body L2 = 140 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC6450-2,48.6,1870,146000,460,1850,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 293000 Nm/h; E4 with oil recirculation 384000 Nm/h; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max (extended); threaded body L2 = 140 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC6450-3,48.6,1870,146000,1600,6300,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 293000 Nm/h; E4 with oil recirculation 384000 Nm/h; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max (extended); threaded body L2 = 140 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC6450-4,48.6,1870,146000,5300,21200,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 293000 Nm/h; E4 with oil recirculation 384000 Nm/h; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max (extended); threaded body L2 = 140 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64100-0,99.4,3730,192000,70,280,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 384000 Nm/h; E4 with oil recirculation 497000 Nm/h; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max (extended); threaded body L2 = 191 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64100-1,99.4,3730,192000,270,1100,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 384000 Nm/h; E4 with oil recirculation 497000 Nm/h; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max (extended); threaded body L2 = 191 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64100-2,99.4,3730,192000,930,3700,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 384000 Nm/h; E4 with oil recirculation 497000 Nm/h; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max (extended); threaded body L2 = 191 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64100-3,99.4,3730,192000,3150,12600,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 384000 Nm/h; E4 with oil recirculation 497000 Nm/h; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max (extended); threaded body L2 = 191 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64100-4,99.4,3730,192000,10600,42500,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 384000 Nm/h; E4 with oil recirculation 497000 Nm/h; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max (extended); threaded body L2 = 191 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64150-0,150,5650,248000,100,460,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-12,66,eff. weight code -0; E4 with air/oil tank 497000 Nm/h; E4 with oil recirculation 644000 Nm/h; return force 75-365 N; return time 0.48 s; side load 2 deg; length = A max (extended); threaded body L2 = 241 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64150-1,150,5650,248000,140,1640,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-12,66,eff. weight code -1; E4 with air/oil tank 497000 Nm/h; E4 with oil recirculation 644000 Nm/h; return force 75-365 N; return time 0.48 s; side load 2 deg; length = A max (extended); threaded body L2 = 241 mm; impact velocity 0.15-5 m/s
